worker_id,task_id,task_response_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Optional Comments:
JZ7ANTA4WC4X,eead1171-a324-4e6c-a2f3-574559a5c09e,a02666cf-a5c5-48bd-a225-16f1d8d100a3,21st-Century-Wire_20170627T181355.conll.annot,21,1 2,21st Century Wire,The CDC,5 - The source is fully reliable,""
9MXXQWCEDHHX,e6fd3a0a-e66d-4412-a2ff-5f088fda55fd,139f6235-21c0-4544-88c5-2ba1c900cfe7,the-Guardian_20170928T060038.conll.annot,38,29 30 31 32 33 34 35,the Guardian,an Los Angeles Times study last year,4 - The source is somewhat reliable,""
7R2NKCJQNXPP,eeb471b6-bffa-48fb-9c00-8b8896190038,95bf4d3b-3ef7-4bac-86a3-c73732437370,NaturalNews_20170707T040258.conll.annot,12,73 74,NaturalNews,the complaint,3 - The source is potentially reliable,""
4ACJA6QTDYMG,ef6a632c-8aa2-4fce-a460-64bc5b570ae2,a5e933ad-f319-4652-9582-5603e84b741b,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,2 - The source is somewhat unreliable,""
TXDGD7PRFE4G,fdac7180-c9c1-4e7b-9d4c-6875d1da582b,b9e518b6-a35d-4822-96ba-f59d26edd87b,Church-Law-&-Tax_20170707T234627.conll.annot,5,1 2 3 4 5 6,Church Law & Tax,The New York Public Health Law,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,fb57a8a7-5568-4615-9615-87071aab1a0e,9b1b0297-478d-47fd-b735-62e436c3c22c,the-Guardian_20160416T111806.conll.annot,53,1,the Guardian,Henney,4 - The source is somewhat reliable,""
JZ7ANTA4WC4X,eddcdffd-e5bc-4c41-bf41-a468dfe60c69,d2a6f682-8e54-4fae-81b0-b9c2fc52e494,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,23,46 47,Banning-Beaumont CA Patch,the CDC,5 - The source is fully reliable,""
TXDGD7PRFE4G,f746fbaa-d367-4108-9944-dbeb41715f15,bfa17d08-decf-4d78-9118-208f326b77df,uptodate-com_20161125T164528.conll.annot,165,1 2,www.uptodate.com,Expert groups,4 - The source is somewhat reliable,""
7R2NKCJQNXPP,e88919ed-94ed-4575-b16d-2222771e1627,2cefa629-7f56-4159-8481-9ed09b2063f1,wonkette-com_20160919T234256.conll.annot,1,6,wonkette.com,science,1 - The source is totally unreliable,""
9MXXQWCEDHHX,e5bde4ad-cdf2-4acd-af17-25045b7ec549,44b24bf9-f9b9-4e06-ad0f-578d5495f640,WebMD_20170626T182528.conll.annot,30,1 2,WebMD,The CDC,5 - The source is fully reliable,""
TXDGD7PRFE4G,fe311cf8-f715-4be6-9a6d-80c753d2578c,8e7716cd-8029-4746-b07a-106a81b762c8,Scientific-American_20170112T025035.conll.annot,49,7 8 9 10 11 12 13 14 15,Scientific American,more than a fifth of the 534 surveyed physicians,5 - The source is fully reliable,""
9W32AJH3DRDF,e9700937-7781-43f8-afed-6d3976e730f6,d9855f4e-494c-43ba-8af4-69f84a170800,en-wikipedia-org_20170615T120212.conll.annot,105,10 11 12 13 14 15 16 17 18 19 20 21 22 23,en.wikipedia.org,"a fraudulent 1998 paper by Andrew Wakefield , originally published in The Lancet ,",1 - The source is totally unreliable,""
4ACJA6QTDYMG,e88919ed-94ed-4575-b16d-2222771e1627,f002bed9-1ced-43ef-a3c9-e840fc16b0b3,wonkette-com_20160919T234256.conll.annot,1,6,wonkette.com,science,2 - The source is somewhat unreliable,""
JZ7ANTA4WC4X,eac68175-e143-4adf-a8aa-bcfa38722750,dad09a03-bcd8-4fa8-be72-b881c1a67257,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,fdc1f17b-be12-4526-ac89-bc20c8e9100e,c7e940a9-85ee-47bf-9dda-bfe5c176a8b8,SELF_20170611T091338.conll.annot,1,12 13,SELF,the state,3 - The source is potentially reliable,""
NKJG9Q32MFF2,ec8079e8-405d-4a0d-9852-57010f89be05,da7999b0-5161-4cf4-aab9-b285cad75809,Skeptical-Raptor_20170628T161832.conll.annot,302,5 6,Skeptical Raptor,the Spirit,3 - The source is potentially reliable,""
TXDGD7PRFE4G,fd9e98c1-d7e4-400b-a4e1-5ab323183506,155d89de-cb8a-42a3-af40-0387454cfb54,Epilepsy-Foundation_20161027T230500.conll.annot,87,48 49 50,Epilepsy Foundation,President Ronald Reagan,5 - The source is fully reliable,""
9W32AJH3DRDF,eac68175-e143-4adf-a8aa-bcfa38722750,cc92ebeb-91e9-4a29-8511-ee9b835f3337,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,eddcdffd-e5bc-4c41-bf41-a468dfe60c69,c68834d7-eabf-41a9-9bf1-20e27c74f0ea,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,23,46 47,Banning-Beaumont CA Patch,the CDC,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f93aefb8-691f-4d29-83c2-d3ba2d58c6b4,1e1e4735-33ec-4d64-b942-cbc4598e1bdc,NaturalNews_20170628T201245.conll.annot,22,1 2 3 4 5 6 7 8 9 10,NaturalNews,The Office of Medical and Scientific Justice ( OMSJ ),5 - The source is fully reliable,""
TXDGD7PRFE4G,fb6ed758-d3c7-476b-9920-78631099c726,2a86eeb2-c385-4559-b0d6-3dd015d57431,en-wikipedia-org_20170412T054820.conll.annot,54,1,en.wikipedia.org,Hilleman,4 - The source is somewhat reliable,""
4ACJA6QTDYMG,ee85a44a-ee4f-4612-861b-e146218305c0,cdc53df9-1146-42ce-b125-3bebdbaa101b,cdc-gov_20170703T010627.conll.annot,9,1 2,www.cdc.gov,The results,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,eead1171-a324-4e6c-a2f3-574559a5c09e,694e4d68-9992-4e49-bb38-5297339a0b53,21st-Century-Wire_20170627T181355.conll.annot,21,1 2,21st Century Wire,The CDC,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f9d7a0e2-2434-4d54-ad34-4ba25dc239bf,9ab17e4e-3c14-4e32-8f81-e8581fc213df,drsuzanne-net_20170606T042830.conll.annot,1,37 38 39 40 41,drsuzanne.net,most of the medical profession,3 - The source is potentially reliable,""
64AFFXCKWR7N,e9f68d93-f7af-40cd-a5dc-7bb76572246f,9e52a093-7f72-41cd-b738-51f25df59d07,Parents_20170705T132137.conll.annot,4,10 11 12 13 14 15 16 17,Parents,"Estall , of Grand Forks , North Dakota",4 - The source is somewhat reliable,""
JZ7ANTA4WC4X,e9f68d93-f7af-40cd-a5dc-7bb76572246f,6ce55947-2dfc-48f2-a088-2e815279bc07,Parents_20170705T132137.conll.annot,4,10 11 12 13 14 15 16 17,Parents,"Estall , of Grand Forks , North Dakota",3 - The source is potentially reliable,""
TXDGD7PRFE4G,fd01797c-8a58-4cdf-aa2d-587bf1f8854d,3e26277c-d655-4459-8d11-72fbf9f04067,Skeptical-Raptor_20170628T161832.conll.annot,309,55,Skeptical Raptor,God,1 - The source is totally unreliable,""
NKJG9Q32MFF2,ed5b3c8c-06d1-4eda-8321-de349f66834b,79826d54-f39d-4108-a26a-38e0e7880852,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,326,7 8,Stop Mandatory Vaccination,the doctor,1 - The source is totally unreliable,""
4ACJA6QTDYMG,eead1171-a324-4e6c-a2f3-574559a5c09e,05596997-af22-4413-a04a-53101558c809,21st-Century-Wire_20170627T181355.conll.annot,21,1 2,21st Century Wire,The CDC,2 - The source is somewhat unreliable,""
JZ7ANTA4WC4X,e6fd3a0a-e66d-4412-a2ff-5f088fda55fd,eb24a131-88fc-458b-9975-2d9bb9b64bf1,the-Guardian_20170928T060038.conll.annot,38,29 30 31 32 33 34 35,the Guardian,an Los Angeles Times study last year,3 - The source is potentially reliable,""
TXDGD7PRFE4G,fd9abb2d-a620-47af-8a05-7781639e4e85,c08ea5f7-d47d-4e20-aaba-143b87c888ee,Voices-For-Vaccines_20161129T121825.conll.annot,13,1 2 3,Voices For Vaccines,Most practice guidelines,3 - The source is potentially reliable,""
NKJG9Q32MFF2,ea2dd34c-a4a0-499d-988b-72c0e1c16b4f,cf392136-4cc2-4f5a-a8a1-5026db937a24,CNN_20170928T102949.conll.annot,26,25,CNN,officials,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,fbe57e50-def0-4444-b1d7-fc1755b5d048,e45bff9d-ae01-4fb4-8795-2bc2e9d52115,The-People's-Chemist_20170219T051704.conll.annot,100,7 8,The People's Chemist,Parenting Magazine,4 - The source is somewhat reliable,""
4ACJA6QTDYMG,ec8079e8-405d-4a0d-9852-57010f89be05,de3dc204-cc87-4009-970c-f46f6b97d2e4,Skeptical-Raptor_20170628T161832.conll.annot,302,5 6,Skeptical Raptor,the Spirit,2 - The source is somewhat unreliable,""
JZ7ANTA4WC4X,e659f8c6-64e9-4d62-bc96-878cab629079,f569b06b-fde6-43ce-a901-99aff1a88a67,en-wikipedia-org_20170318T104602.conll.annot,54,5 6 7 8,en.wikipedia.org,Early travellers to Ethiopia,2 - The source is somewhat unreliable,""
TXDGD7PRFE4G,fb995255-d391-4ee9-b41a-353bac4ac91f,e120db1c-d7ed-4006-b487-134d1976b2cf,dogsnaturallymagazine-com_20170804T052804.conll.annot,29,36 37,www.dogsnaturallymagazine.com,Greencross clinics,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,fc4b6ecf-5b47-4144-96cf-16aa366bd271,7a0f1579-c39d-41e0-adca-d58df3b2e729,Parents_20170705T132137.conll.annot,4,10 11 12 13 14 15 16 17,Parents,"Estall , of Grand Forks , North Dakota",3 - The source is potentially reliable,""
NKJG9Q32MFF2,e9700937-7781-43f8-afed-6d3976e730f6,8b0122fb-2fb6-4aa3-834b-dcff75687ea5,en-wikipedia-org_20170615T120212.conll.annot,105,10 11 12 13 14 15 16 17 18 19 20 21 22 23,en.wikipedia.org,"a fraudulent 1998 paper by Andrew Wakefield , originally published in The Lancet ,",3 - The source is potentially reliable,""
JZ7ANTA4WC4X,ee85a44a-ee4f-4612-861b-e146218305c0,bce06d16-283e-4ce3-86dd-11be4dab0756,cdc-gov_20170703T010627.conll.annot,9,1 2,www.cdc.gov,The results,3 - The source is potentially reliable,""
4ACJA6QTDYMG,e9d644a0-3447-4dae-bd47-8d629b4755c1,9debdb93-bdac-4703-817a-5d1bf322ab49,the-Guardian_20160416T111806.conll.annot,53,1,the Guardian,Henney,2 - The source is somewhat unreliable,""
TXDGD7PRFE4G,f3244831-e05e-4abc-aeaa-c837df12e68c,7ae750d3-cbd3-4a88-ace2-ae864dc74718,vaccine-injury-info_20170922T015859.conll.annot,35,18,vaccine-injury.info,doctors,4 - The source is somewhat reliable,""
JZ7ANTA4WC4X,e804a582-fe0d-40f3-ad81-3468aae4a9f0,49e2d43f-7190-4ef4-b12b-0805bfc1aa50,vaccine-injury-info_20170922T015859.conll.annot,6,2 3 4,vaccine-injury.info,Dr Fred Klenner,3 - The source is potentially reliable,""
TXDGD7PRFE4G,f3c1758a-fb06-4283-bced-1bc7c099b222,ece96cb9-6c61-452f-9e83-8cbc41a0e576,nature-com_20170423T083747.conll.annot,101,1,www.nature.com,Researchers,4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,f313546b-d721-4373-a3bb-0c3518045bd8,436996d4-fd8e-4921-8cce-935ab8236143,immunise-health-gov-au_20170626T104650.conll.annot,60,6 7,www.immunise.health.gov.au,Several studies,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,eac68175-e143-4adf-a8aa-bcfa38722750,31ecc694-063a-42ed-8e74-80fa35336dcf,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,1 - The source is totally unreliable,""
JZ7ANTA4WC4X,e0a5f8eb-f92a-446c-9517-631653140523,fe99755c-6896-4f29-8c14-1475b4a0c2f5,CNN_20170928T102949.conll.annot,26,25,CNN,officials,3 - The source is potentially reliable,""
TXDGD7PRFE4G,f9d907a1-2547-4852-98fb-d0b26b7fc3e3,9df5cb72-7f7c-4e8d-8472-7735bb02b4c7,Science-News-for-Students_20160715T223017.conll.annot,40,8 9 10 11 12,Science News for Students,this coauthor of the study,4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,ef36cc2c-ac8d-4b0b-acd7-f43ff0000756,ee602de2-320d-4b48-8477-2c51c0fd5b22,nytimes-com_20170309T113837.conll.annot,15,19 20 21 22 23 24,www.nytimes.com,"her husband , a chiropractor ,",2 - The source is somewhat unreliable,""
TXDGD7PRFE4G,f94cf9a4-6c56-4c81-aae3-0c6c01259f0f,7e201caf-7c8c-4fca-8c21-6daa947fd1b2,health-gov-on-ca_20170109T215856.conll.annot,2,1 2 3 4 5 6 7 8 9 10 11,www.health.gov.on.ca,The Canadian Paediatric Society and the National Advisory Committee on Immunization,5 - The source is fully reliable,""
NKJG9Q32MFF2,e9d644a0-3447-4dae-bd47-8d629b4755c1,975e0b01-894d-428e-b44f-a225071e1003,the-Guardian_20160416T111806.conll.annot,53,1,the Guardian,Henney,4 - The source is somewhat reliable,""
JZ7ANTA4WC4X,e9700937-7781-43f8-afed-6d3976e730f6,53eb8fb5-28c0-418f-8b12-4441fad6ce81,en-wikipedia-org_20170615T120212.conll.annot,105,10 11 12 13 14 15 16 17 18 19 20 21 22 23,en.wikipedia.org,"a fraudulent 1998 paper by Andrew Wakefield , originally published in The Lancet ,",1 - The source is totally unreliable,""
JZ7ANTA4WC4X,d198db75-8531-4f82-a5aa-c254f527505b,ce0d472d-3850-4982-a5d4-e003e5434922,en-wikipedia-org_20170615T120212.conll.annot,105,10 11 12 13 14 15 16 17 18 19 20 21 22 23,en.wikipedia.org,"a fraudulent 1998 paper by Andrew Wakefield , originally published in The Lancet ,",1 - The source is totally unreliable,""
JZ7ANTA4WC4X,dc8274df-f7be-447f-be8c-4b29e5b6d730,315ec32c-4dea-49d9-b30a-d7f2c13a0447,phac-aspc-gc-ca_20160823T123914.conll.annot,158,1 2 3,www.phac-aspc.gc.ca,A Canadian study,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f5760b6b-3e77-437e-94ab-145dceaf3cfd,53299e91-90c1-4578-8931-ad65e8e04e57,drsuzanne-net_20170606T042830.conll.annot,87,17 18,drsuzanne.net,most grandparents,3 - The source is potentially reliable,""
TXDGD7PRFE4G,f56dff91-4829-46de-b905-92c5291b8a60,61f39249-b6c1-4b00-8369-4009aba75677,en-wikipedia-org_20170412T054820.conll.annot,54,1,en.wikipedia.org,Hilleman,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f90538d6-e27a-4aa9-a3cf-656043e2e818,fb23755d-73f9-4999-91de-a9d5ea8a8861,Scientific-American_20170112T025035.conll.annot,25,13 14 15 16 17 18 19 20 21 22 23 24 25,Scientific American,"Paul Offit , a pediatrics professor at The Children ’s Hospital of Philadelphia",5 - The source is fully reliable,""
N7P6PRKRJCTQ,f07d3a79-95ef-45a4-80bf-a7d0805548e4,43b39078-4ae1-4d36-999c-db6db580e130,healthtalk-org_20161031T152854.conll.annot,17,10 12 13 14 15 16 17 18,www.healthtalk.org,Parents decided not to give their child MMR,2 - The source is somewhat unreliable,""
JZ7ANTA4WC4X,e4cb9fb3-2a9e-4f7f-8ad3-f041fa174e97,de6e82b9-83da-4c41-8083-83ae56e4d095,cdc-gov_20170614T145809.conll.annot,1,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,www.cdc.gov,"Nakia S. Clemmons , MPH1 , Paul A. Gastanaduy , MD1 , Amy Parker Fiebelkorn , MSN1 , Susan B. Redd 1 , Gregory S. Wallace , MD1",5 - The source is fully reliable,""
TXDGD7PRFE4G,f68ad2fc-a508-4b63-887b-c8fc9fcfc0dd,efbf11c1-8ed3-4895-b35f-411d3ac4287f,SELF_20170611T091338.conll.annot,1,12 13,SELF,the state,4 - The source is somewhat reliable,""
JZ7ANTA4WC4X,e88919ed-94ed-4575-b16d-2222771e1627,07230957-7a0e-40cb-aa4b-191675ed3895,wonkette-com_20160919T234256.conll.annot,1,6,wonkette.com,science,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,f21fc19c-078c-4128-b1e3-9de3780edfc6,1199e001-4059-4b42-9ae7-e74d0a1525e7,latimes-com_20170628T014330.conll.annot,19,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,latimes.com,"Turner , whose daughters are vaccinated but who follows forums on natural alternatives for a range of issues",4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f07739c8-c56c-44ea-a223-5db22582b4ed,50fa9095-0cd9-4b23-9973-4e3863554c10,sharylattkisson-com_20171001T192931.conll.annot,32,7 8 9 10 11 12 13 14 15 16 17 18,sharylattkisson.com,a serology study by the College of Pharmacy at University of Michigan,5 - The source is fully reliable,""
CP3ZZJMQTTK6,eac68175-e143-4adf-a8aa-bcfa38722750,765d6d6a-a66b-4809-967c-4f2d395e049c,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,f050d19e-0436-4e10-bebe-b64e43efdc4b,79d0e6f4-cbdf-4824-9c28-b7f1b08359e8,who-int_20170327T043644.conll.annot,6,4 5,www.who.int,world leaders,2 - The source is somewhat unreliable,""
64AFFXCKWR7N,e0853ae1-834b-4503-b52b-484730b4f745,c2f3e6bc-4612-4a44-944e-5ad7b253328a,vaccinestoday-eu_20161104T192439.conll.annot,46,11 12,www.vaccinestoday.eu,the doctors,2 - The source is somewhat unreliable,""
TXDGD7PRFE4G,f2563c84-764f-424b-8770-dc6c0e49ba03,f6028464-5fb4-4d46-a767-139e81a25cb3,Child-Health-Safety_20170626T115833.conll.annot,61,8 9 10 11,________________Child Health Safety_________________,government agencies and officials,5 - The source is fully reliable,""
TXDGD7PRFE4G,f739a9b4-f6a7-4c83-bebc-f0e13797710d,7a49a62a-df09-4d0b-adfc-5385f20a555c,Ars-Technica_20171003T014942.conll.annot,13,6 7,Ars Technica,the researchers,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f58275f8-ab8c-4a8b-ba40-9bc654bb7df5,e55a107a-360b-463a-b580-eec35d347a04,Scientific-American_20170506T132335.conll.annot,15,2 3,Scientific American,the parents,4 - The source is somewhat reliable,""
CP3ZZJMQTTK6,e9f68d93-f7af-40cd-a5dc-7bb76572246f,be430281-0ff5-4b80-840d-61f539a84c7c,Parents_20170705T132137.conll.annot,4,10 11 12 13 14 15 16 17,Parents,"Estall , of Grand Forks , North Dakota",3 - The source is potentially reliable,""
N7P6PRKRJCTQ,ef78031a-f0b9-4450-bb5d-2104cb434b1b,7e4da944-d30d-4926-a35f-6c96faf4c6f4,NaturalNews_20170628T201245.conll.annot,6,29 30 31 32 33 34 35 36,NaturalNews,"Leslie Manookian , a documentary filmmaker and activist",3 - The source is potentially reliable,""
4ACJA6QTDYMG,e5bde4ad-cdf2-4acd-af17-25045b7ec549,d491b7e7-b8b1-4d66-a49d-48b03144f5b5,WebMD_20170626T182528.conll.annot,30,1 2,WebMD,The CDC,5 - The source is fully reliable,""
N7P6PRKRJCTQ,eac68175-e143-4adf-a8aa-bcfa38722750,3d8e9e76-de42-43ca-989e-a73b703a964c,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,1 - The source is totally unreliable,""
TXDGD7PRFE4G,f07d3a79-95ef-45a4-80bf-a7d0805548e4,3fe55101-7c44-4699-9ba0-053788cb016c,healthtalk-org_20161031T152854.conll.annot,17,10 12 13 14 15 16 17 18,www.healthtalk.org,Parents decided not to give their child MMR,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,e88919ed-94ed-4575-b16d-2222771e1627,e3dd3501-6ff9-4a27-bc49-b952f9c0b771,wonkette-com_20160919T234256.conll.annot,1,6,wonkette.com,science,1 - The source is totally unreliable,""
CP3ZZJMQTTK6,ec8079e8-405d-4a0d-9852-57010f89be05,d4887688-9357-415b-a6dd-08eeea4485b3,Skeptical-Raptor_20170628T161832.conll.annot,302,5 6,Skeptical Raptor,the Spirit,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,ef36cc2c-ac8d-4b0b-acd7-f43ff0000756,09800b21-766e-47ec-a16c-1bb294bfa5e9,nytimes-com_20170309T113837.conll.annot,15,19 20 21 22 23 24,www.nytimes.com,"her husband , a chiropractor ,",4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,ed5b3c8c-06d1-4eda-8321-de349f66834b,748041cc-a8d8-44b4-864c-7c0089ea1f73,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,326,7 8,Stop Mandatory Vaccination,the doctor,1 - The source is totally unreliable,""
4ACJA6QTDYMG,ea2dd34c-a4a0-499d-988b-72c0e1c16b4f,c76c3a98-da08-4242-8f8e-54932c375058,CNN_20170928T102949.conll.annot,26,25,CNN,officials,3 - The source is potentially reliable,""
TXDGD7PRFE4G,f2c64d4c-38f3-4956-8e03-dfe2f44b4ce1,4e47c79a-60f0-467d-bff2-2b8d60fcf080,BBC-News_20161119T015125.conll.annot,11,1 2 3 4,BBC News,Mr du Marchie Sarvaas,5 - The source is fully reliable,""
N7P6PRKRJCTQ,ef6a632c-8aa2-4fce-a460-64bc5b570ae2,a0a9d40f-8175-4ed8-b044-cae5050f3960,vaccine-injury-info_20170922T015859.conll.annot,230,11 12 13,vaccine-injury.info,a JAMA study,2 - The source is somewhat unreliable,""
CP3ZZJMQTTK6,e0853ae1-834b-4503-b52b-484730b4f745,705f344b-e154-4df7-ab13-9cb4111b23e0,vaccinestoday-eu_20161104T192439.conll.annot,46,11 12,www.vaccinestoday.eu,the doctors,5 - The source is fully reliable,""
TXDGD7PRFE4G,f313546b-d721-4373-a3bb-0c3518045bd8,f39d2748-dfff-404b-aa24-bfb9428d5777,immunise-health-gov-au_20170626T104650.conll.annot,60,6 7,www.immunise.health.gov.au,Several studies,5 - The source is fully reliable,""
TXDGD7PRFE4G,f2285f4c-ebe3-4e69-9430-0a6cfea05a24,bef2a44e-c59d-467a-845e-871ceb6f947c,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,23,7 8 9 10 11 12,Stop Mandatory Vaccination,the US Food and Drug Administration,5 - The source is fully reliable,""
CP3ZZJMQTTK6,e6fd3a0a-e66d-4412-a2ff-5f088fda55fd,55879b6c-5b06-477f-9042-ed6728ca86a8,the-Guardian_20170928T060038.conll.annot,38,29 30 31 32 33 34 35,the Guardian,an Los Angeles Times study last year,2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,e9d644a0-3447-4dae-bd47-8d629b4755c1,97f57557-3022-4f1d-9ece-0b0f7f22e2df,the-Guardian_20160416T111806.conll.annot,53,1,the Guardian,Henney,2 - The source is somewhat unreliable,""
TXDGD7PRFE4G,f3218cb5-9fbc-462a-a951-446f734867ff,91251671-3f84-4f1f-b86d-d3c7de64fe31,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,4,32 33 34,National Vaccine Information Center (NVIC),one California newspaper,5 - The source is fully reliable,""
4ACJA6QTDYMG,e804a582-fe0d-40f3-ad81-3468aae4a9f0,5ba03658-2051-4ea6-9834-e1dd57da6a80,vaccine-injury-info_20170922T015859.conll.annot,6,2 3 4,vaccine-injury.info,Dr Fred Klenner,2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,ea2dd34c-a4a0-499d-988b-72c0e1c16b4f,5e26fd3f-6b3f-45b7-a4cd-5f55a50beffc,CNN_20170928T102949.conll.annot,26,25,CNN,officials,3 - The source is potentially reliable,""
CP3ZZJMQTTK6,e659f8c6-64e9-4d62-bc96-878cab629079,d567f4c6-c42f-4f54-a359-0179c30cdd15,en-wikipedia-org_20170318T104602.conll.annot,54,5 6 7 8,en.wikipedia.org,Early travellers to Ethiopia,4 - The source is somewhat reliable,""
TXDGD7PRFE4G,f21fc19c-078c-4128-b1e3-9de3780edfc6,bdd15775-6095-4c0d-aa05-d38350ac27c1,latimes-com_20170628T014330.conll.annot,19,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,latimes.com,"Turner , whose daughters are vaccinated but who follows forums on natural alternatives for a range of issues",3 - The source is potentially reliable,""
N7P6PRKRJCTQ,ee85a44a-ee4f-4612-861b-e146218305c0,d4b76167-70bc-4a50-8040-31437094480a,cdc-gov_20170703T010627.conll.annot,9,1 2,www.cdc.gov,The results,3 - The source is potentially reliable,""
TXDGD7PRFE4G,ef78031a-f0b9-4450-bb5d-2104cb434b1b,1e03c3a0-2fe3-4611-bd17-a8dab7c0c224,NaturalNews_20170628T201245.conll.annot,6,29 30 31 32 33 34 35 36,NaturalNews,"Leslie Manookian , a documentary filmmaker and activist",5 - The source is fully reliable,""
N7P6PRKRJCTQ,eead1171-a324-4e6c-a2f3-574559a5c09e,6c184bd8-1442-43bc-acff-1730c661399d,21st-Century-Wire_20170627T181355.conll.annot,21,1 2,21st Century Wire,The CDC,3 - The source is potentially reliable,""
VPA49GVE9GAV,fd9e98c1-d7e4-400b-a4e1-5ab323183506,16686c0f-6d22-49b5-a4e2-84430168769c,Epilepsy-Foundation_20161027T230500.conll.annot,87,48 49 50,Epilepsy Foundation,President Ronald Reagan,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,e23f8dc0-bde4-4ef2-b253-29a2b583dffc,d1d9f4fe-3ee9-4508-b98c-35c0b0544ea9,Skeptical-Raptor_20170628T161832.conll.annot,302,5 6,Skeptical Raptor,the Spirit,1 - The source is totally unreliable,""
VPA49GVE9GAV,fe53dee2-6ed8-43b3-8aa5-f7ccf1fc3ab3,4aee3225-1109-435e-9d04-ecf12c67a07c,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,159,1 2,Stop Mandatory Vaccination,Lynette Kennedy,2 - The source is somewhat unreliable,""
4ACJA6QTDYMG,db82b146-3878-4877-a6fd-60a7485b865e,f4956469-b6ed-4a72-8da8-57f3358e11b2,nature-com_20170423T083747.conll.annot,107,1 2,www.nature.com,Roberta Kwok,2 - The source is somewhat unreliable,""
CP3ZZJMQTTK6,d784d087-f18c-4545-a3d3-8bf437b58abd,c98c05a8-245f-42bb-81f4-5faf3340110e,greenmedinfo-com_20170702T213636.conll.annot,8,31 32,www.greenmedinfo.com,the belief,2 - The source is somewhat unreliable,""
VPA49GVE9GAV,fd01797c-8a58-4cdf-aa2d-587bf1f8854d,accb2e06-fb69-427f-b6eb-36f266c9d6fc,Skeptical-Raptor_20170628T161832.conll.annot,309,55,Skeptical Raptor,God,1 - The source is totally unreliable,""
N7P6PRKRJCTQ,e6fd3a0a-e66d-4412-a2ff-5f088fda55fd,e728b992-79b5-4919-882f-e3471c059190,the-Guardian_20170928T060038.conll.annot,38,29 30 31 32 33 34 35,the Guardian,an Los Angeles Times study last year,3 - The source is potentially reliable,""
TXDGD7PRFE4G,f050d19e-0436-4e10-bebe-b64e43efdc4b,3d38902b-3119-4108-831f-f7258c222460,who-int_20170327T043644.conll.annot,6,4 5,www.who.int,world leaders,5 - The source is fully reliable,""
TXDGD7PRFE4G,eead1171-a324-4e6c-a2f3-574559a5c09e,ce39a54e-bbc9-476a-92a7-0da7a7d8cfd8,21st-Century-Wire_20170627T181355.conll.annot,21,1 2,21st Century Wire,The CDC,4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,e9f68d93-f7af-40cd-a5dc-7bb76572246f,fbf4cbd6-1bf8-40a7-8d46-8fc602c80309,Parents_20170705T132137.conll.annot,4,10 11 12 13 14 15 16 17,Parents,"Estall , of Grand Forks , North Dakota",2 - The source is somewhat unreliable,""
