worker_id,task_id,task_response_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Optional Comments:
ATEZ9499929P,d5df4359-f089-4ab6-be7c-6c432de010c9,0d300775-6ed9-4420-a90c-cb6174918d81,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,3 - The source is potentially reliable,""
7R2NKCJQNXPP,dd1d92f8-db85-461e-9b14-4f0e6915762e,b9879ea0-55fb-43ff-b12f-f0ceb418d9c4,The-Independent_20170915T154519.conll.annot,21,14 15,The Independent,the country,3 - The source is potentially reliable,""
JXPAPGM4VFYE,d5df4359-f089-4ab6-be7c-6c432de010c9,0a940f6e-7309-474b-b5ba-2ffe5e44c905,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,2 - The source is somewhat unreliable,""
ATEZ9499929P,db57a409-762e-4955-a69d-bc2a9e60c839,df772096-44e2-44b2-be2d-c4d0dc44b29b,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,5 - The source is fully reliable,""
QPXZWETCRFPG,d7c60af0-6ce0-4360-9239-89c5f6658a6e,65d88ab9-7231-44db-b6c0-7b15bf187d5a,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,3 - The source is potentially reliable,""
NKJG9Q32MFF2,d634a759-9459-41ca-9d5f-8af3d42d9d1f,35243714-c9b9-48c7-84c9-fe2ce79f85ab,vaccine-injury-info_20170922T015859.conll.annot,47,2 3 4 5 6 7,vaccine-injury.info,"Dr Harris L Coulter , PhD",1 - The source is totally unreliable,""
QAPRY4VGE6MY,d505745e-611a-4cf7-b2d5-061bc5508043,264373ad-2c82-4e99-8edf-f585034d05bc,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",4 - The source is somewhat reliable,""
JXPAPGM4VFYE,e8ff4c4d-da0f-4212-8a31-352cb39511e5,aa9142f9-2f1d-4e20-8f79-0d62cd1aca6b,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,139,1 2,Stop Mandatory Vaccination,Cricket Grein,2 - The source is somewhat unreliable,""
JXPAPGM4VFYE,e1713967-c337-4701-8fa2-24525a730ca1,00fa0324-53a7-4959-af15-209bb3227f4a,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,1 - The source is totally unreliable,""
7R2NKCJQNXPP,e1713967-c337-4701-8fa2-24525a730ca1,835031ee-4c57-4e70-b1c6-fb646b1bf64c,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,2 - The source is somewhat unreliable,""
XKEQPPFJWHY9,d435f4a3-8724-488c-8843-45078128d950,b0234e5a-df73-463f-8870-8249f5f31898,greenmedinfo-com_20170702T213636.conll.annot,24,18 19 20 21,www.greenmedinfo.com,a recent Chinese study,3 - The source is potentially reliable,""
ATEZ9499929P,d3a09631-b98e-4313-a25c-5412b1809d82,a3ba0d27-6eeb-4f9c-8e05-8cd6635e5961,AGE-OF-AUTISM_20170620T044415.conll.annot,268,16 17,AGE OF AUTISM,the complaint,1 - The source is totally unreliable,""
64AFFXCKWR7N,d5df4359-f089-4ab6-be7c-6c432de010c9,6c3366a8-aedf-4d24-8d0c-b16a1c5c0a1c,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,2 - The source is somewhat unreliable,""
JXPAPGM4VFYE,e4ce9a77-6d84-4b15-8a23-e61ba2019b9e,9f91748c-354a-4f2c-ac68-0706fb757afc,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,""
7R2NKCJQNXPP,e06a5ccf-7913-4a58-8492-bcaf1c03939d,7accd828-fd68-4f06-91a1-755f7ec3d035,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",5 - The source is fully reliable,""
NKJG9Q32MFF2,d599e6e9-360c-4644-8343-c14879d5664a,f5260ae3-5ff3-41f8-a0f2-c55287345ae1,Science-|-AAAS_20170707T030050.conll.annot,23,2 3 4,Science | AAAS,public health officials,4 - The source is somewhat reliable,""
QPXZWETCRFPG,d65488d3-287e-4fe4-b36f-36699b5fed73,e9d3e37d-1466-448e-997c-4a16be630c20,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,3 - The source is potentially reliable,""
64AFFXCKWR7N,d634a759-9459-41ca-9d5f-8af3d42d9d1f,7d24dfef-6d21-4623-b03f-c33aaf305d14,vaccine-injury-info_20170922T015859.conll.annot,47,2 3 4 5 6 7,vaccine-injury.info,"Dr Harris L Coulter , PhD",2 - The source is somewhat unreliable,""
XKEQPPFJWHY9,cfa01fbd-c4e2-4f1d-885c-a9d3b5cf7491,1859cc6e-28e5-42f0-bb50-1212bad682ac,KXAN-com_20171002T213140.conll.annot,17,1 2 3 4 5 6 7 8 9 10 11 12 13,KXAN.com,"Jenna Mize , associate veterinarian at the Firehouse Animal Center in Austin ,",5 - The source is fully reliable,""
7R2NKCJQNXPP,d7c60af0-6ce0-4360-9239-89c5f6658a6e,28e15acb-f2fd-434d-aba0-61dfc8b0eccc,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,5 - The source is fully reliable,""
ATEZ9499929P,d99f4390-1d79-49f4-9c79-1405371d8b79,3e05a55a-009e-434b-a026-1a7f0441804b,healthtalk-org_20161031T152854.conll.annot,15,1 2 3 4 5 6 7 8,www.healthtalk.org,A small number of parents that we interviewed,2 - The source is somewhat unreliable,""
NKJG9Q32MFF2,d65488d3-287e-4fe4-b36f-36699b5fed73,71738f3f-370c-4fb2-9e5f-4ae129b6afe1,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,d5df4359-f089-4ab6-be7c-6c432de010c9,383bfdea-d32b-4fde-a0f6-87c7c5d574a0,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,3 - The source is potentially reliable,""
CP3ZZJMQTTK6,d3a09631-b98e-4313-a25c-5412b1809d82,4425f37a-94e5-4317-b7c2-d9dee455eb88,AGE-OF-AUTISM_20170620T044415.conll.annot,268,16 17,AGE OF AUTISM,the complaint,4 - The source is somewhat reliable,""
QPXZWETCRFPG,d435f4a3-8724-488c-8843-45078128d950,cca57581-7eb9-4d17-b8bb-1b12908af797,greenmedinfo-com_20170702T213636.conll.annot,24,18 19 20 21,www.greenmedinfo.com,a recent Chinese study,2 - The source is somewhat unreliable,""
QAPRY4VGE6MY,d58930e9-25f2-4a53-913e-051e7e95c4cd,265d80ae-a60b-4ac3-86b8-2409f09582fb,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,5 - The source is fully reliable,""
ATEZ9499929P,d7c60af0-6ce0-4360-9239-89c5f6658a6e,443a2bdf-60e1-4258-8982-63e1ed8217bd,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,3 - The source is potentially reliable,""
JXPAPGM4VFYE,e8adaffe-439d-43d0-803e-590e4a3829e9,46dcc5b8-5b50-408e-9334-07ed3a78ec5e,thinktwice-com_20170627T191857.conll.annot,12,1 2 3 4,www.thinktwice.com,Most doctors I asked,2 - The source is somewhat unreliable,""
CP3ZZJMQTTK6,d2400b79-e0e3-4edc-bdb3-ee6f3e4e8a27,ef5b3b41-00b7-4360-8431-f49f83d92f0b,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,d505745e-611a-4cf7-b2d5-061bc5508043,5d14601f-1720-4f01-9984-2dcefddce2a7,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",3 - The source is potentially reliable,""
QAPRY4VGE6MY,d37245d4-1546-4bda-bc56-d33133d015e9,324207b8-842f-4d03-baa7-9dbad6420815,the-Guardian_20170928T060038.conll.annot,12,9 10 11 12,the Guardian,political and medical experts,5 - The source is fully reliable,""
JXPAPGM4VFYE,e3cc916b-3af8-4ac8-a5c5-5c3acc5f128f,55277828-d326-4d3e-9e9f-221c05e19733,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,d3a33915-9a15-4721-85f3-197d633f8ea3,e22dbd7d-11db-495d-93fd-e0b3038e2c4c,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,5 - The source is fully reliable,""
7R2NKCJQNXPP,d505745e-611a-4cf7-b2d5-061bc5508043,32472525-465a-4686-9748-618096eee6e5,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",5 - The source is fully reliable,""
XKEQPPFJWHY9,d2400b79-e0e3-4edc-bdb3-ee6f3e4e8a27,5f3fabab-e112-4726-aefb-416545e3b0fc,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,""
JXPAPGM4VFYE,e731cf13-1951-44b2-a369-fdecf0333fde,74e49f5a-01c0-410b-b207-cc302ae42580,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",5 - The source is fully reliable,""
QAPRY4VGE6MY,d5df4359-f089-4ab6-be7c-6c432de010c9,81b5f7eb-ce93-422e-876b-147af2f1b90f,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,4 - The source is somewhat reliable,""
CP3ZZJMQTTK6,d0a255fe-0a44-4a5a-a121-30b882c61ef5,114a7f49-ae35-404d-8265-48f4f4400bd7,Nature-News-&-Comment_20170321T211158.conll.annot,42,1 2,Nature News & Comment,Kennedy ’s,3 - The source is potentially reliable,""
64AFFXCKWR7N,d3f8374a-1d0e-403d-b04c-414e9d531afa,bb430aab-9ea3-4384-9efc-33d0481f2401,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,4 - The source is somewhat reliable,""
ATEZ9499929P,d505745e-611a-4cf7-b2d5-061bc5508043,989a8067-6c9d-42c2-9ebe-0c570da8a1ae,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,d1d390ca-35b2-4667-84f0-55630848eeae,fd2b2198-9f8a-49fb-8a03-a313aceab694,Child-Health-Safety_20170626T115833.conll.annot,13,2 3 4 5 6,________________Child Health Safety_________________,two official sources of data,1 - The source is totally unreliable,""
QAPRY4VGE6MY,d3f8374a-1d0e-403d-b04c-414e9d531afa,b1afd3ed-c482-49ce-88af-7fcddfe52f3c,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,4 - The source is somewhat reliable,""
JXPAPGM4VFYE,e06a5ccf-7913-4a58-8492-bcaf1c03939d,33a5742c-688d-43cc-b677-01987f400be4,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",5 - The source is fully reliable,""
NKJG9Q32MFF2,d3a09631-b98e-4313-a25c-5412b1809d82,51e41cbb-68c2-43e9-bffe-a9859519af56,AGE-OF-AUTISM_20170620T044415.conll.annot,268,16 17,AGE OF AUTISM,the complaint,1 - The source is totally unreliable,""
CP3ZZJMQTTK6,d3a33915-9a15-4721-85f3-197d633f8ea3,e830aa46-f082-4502-adf6-f7347f1788a3,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,4 - The source is somewhat reliable,""
7R2NKCJQNXPP,dcebf14f-e199-44a4-8ee0-148c957c50f8,a6b2f1c6-e43d-48b4-8618-28de5d729155,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,3 - The source is potentially reliable,""
ATEZ9499929P,d3a33915-9a15-4721-85f3-197d633f8ea3,a78eebb6-1b62-4b9e-aa96-c2b3866fe96c,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,d0a255fe-0a44-4a5a-a121-30b882c61ef5,0fcf8ec3-a78d-4d6a-8447-2a73e19c7747,Nature-News-&-Comment_20170321T211158.conll.annot,42,1 2,Nature News & Comment,Kennedy ’s,4 - The source is somewhat reliable,""
JXPAPGM4VFYE,d8fd8b04-be6e-450d-9712-9bb89f206406,0b1bc818-aa25-400a-8f7b-6b7870ad0cf5,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",3 - The source is potentially reliable,""
ATEZ9499929P,d599e6e9-360c-4644-8343-c14879d5664a,bf5df6e9-d8fc-4c72-9a63-677e6862a029,Science-|-AAAS_20170707T030050.conll.annot,23,2 3 4,Science | AAAS,public health officials,5 - The source is fully reliable,""
ATEZ9499929P,d435f4a3-8724-488c-8843-45078128d950,ee602e6c-8636-4d5f-9787-7821e58c6d15,greenmedinfo-com_20170702T213636.conll.annot,24,18 19 20 21,www.greenmedinfo.com,a recent Chinese study,3 - The source is potentially reliable,""
NKJG9Q32MFF2,d2400b79-e0e3-4edc-bdb3-ee6f3e4e8a27,45c53d25-6963-4898-aa88-cab7869cce55,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,2 - The source is somewhat unreliable,""
7R2NKCJQNXPP,d634a759-9459-41ca-9d5f-8af3d42d9d1f,4362fae7-b9ce-4601-ba43-396497ad4545,vaccine-injury-info_20170922T015859.conll.annot,47,2 3 4 5 6 7,vaccine-injury.info,"Dr Harris L Coulter , PhD",4 - The source is somewhat reliable,""
JXPAPGM4VFYE,d3a09631-b98e-4313-a25c-5412b1809d82,854c43d5-f283-494d-9afe-22c324084c35,AGE-OF-AUTISM_20170620T044415.conll.annot,268,16 17,AGE OF AUTISM,the complaint,2 - The source is somewhat unreliable,""
QPXZWETCRFPG,d148ed71-5fb2-4033-8682-03686cedaf42,6a1339c7-841a-4968-a763-8d42b578044f,news-nationalgeographic-com_20161231T161535.conll.annot,16,9,news.nationalgeographic.com,officials,2 - The source is somewhat unreliable,""
ATEZ9499929P,d0a255fe-0a44-4a5a-a121-30b882c61ef5,69ae147c-5f2f-4c25-8839-b5dba497d75a,Nature-News-&-Comment_20170321T211158.conll.annot,42,1 2,Nature News & Comment,Kennedy ’s,2 - The source is somewhat unreliable,""
NKJG9Q32MFF2,d37245d4-1546-4bda-bc56-d33133d015e9,625ab0ef-ceb8-4344-a6b6-5f41d7d7365f,the-Guardian_20170928T060038.conll.annot,12,9 10 11 12,the Guardian,political and medical experts,4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,d148ed71-5fb2-4033-8682-03686cedaf42,92488b47-ca9c-49e6-aa63-d9b0e81fc552,news-nationalgeographic-com_20161231T161535.conll.annot,16,9,news.nationalgeographic.com,officials,4 - The source is somewhat reliable,""
7R2NKCJQNXPP,d9d4a6fc-3e92-4132-965d-29f736c5ea1d,4dda8912-0183-4f3b-8bc7-4f54c4e56c35,fodors-com_20161027T194550.conll.annot,265,1,www.fodors.com,easytraveler,3 - The source is potentially reliable,""
64AFFXCKWR7N,d3a09631-b98e-4313-a25c-5412b1809d82,1fd9fe02-6712-4671-8adb-059aa316429e,AGE-OF-AUTISM_20170620T044415.conll.annot,268,16 17,AGE OF AUTISM,the complaint,2 - The source is somewhat unreliable,""
JXPAPGM4VFYE,e382ce4a-ecec-4f00-b863-a0d591238cca,a686dc1b-e1d0-499c-9618-ce62400f8f6a,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",3 - The source is potentially reliable,""
QAPRY4VGE6MY,d435f4a3-8724-488c-8843-45078128d950,0f090556-bc1c-43e4-b245-700db5c50ab6,greenmedinfo-com_20170702T213636.conll.annot,24,18 19 20 21,www.greenmedinfo.com,a recent Chinese study,3 - The source is potentially reliable,""
JXPAPGM4VFYE,e1fe41c4-d14d-43cf-b92a-bba900e88ee7,e89593c1-dd3d-4faf-a727-ac703615d27d,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,d37245d4-1546-4bda-bc56-d33133d015e9,f3ae0245-b303-44a7-86bc-79d72aea81a1,the-Guardian_20170928T060038.conll.annot,12,9 10 11 12,the Guardian,political and medical experts,3 - The source is potentially reliable,""
7R2NKCJQNXPP,d9e8abef-6340-4e75-95c4-d2fa99823c8d,a33d553a-b54a-4f38-8222-1d98d36bcd70,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,3 - The source is potentially reliable,""
ATEZ9499929P,d58930e9-25f2-4a53-913e-051e7e95c4cd,ebee3c34-ef7e-417c-8418-c58e922b2936,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,""
QPXZWETCRFPG,cbecc3bd-a615-4894-86cf-db8e0fee2ab7,fa4fabd8-b3ec-4461-9fa8-230da6fb2844,VaxTruth-org_20170606T065016.conll.annot,94,4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22,VaxTruth.org,"MMWR Measles in an Immunized School-Aged Population — New Mexico Vol 34 , No 04 ; 052 02/01 / 1985",1 - The source is totally unreliable,""
JXPAPGM4VFYE,dcebf14f-e199-44a4-8ee0-148c957c50f8,aab36175-cf1f-4e2a-8670-df7a277ffce9,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,2 - The source is somewhat unreliable,""
XKEQPPFJWHY9,d1d390ca-35b2-4667-84f0-55630848eeae,19ee1c42-95c7-4dd8-92b8-b4d63e049501,Child-Health-Safety_20170626T115833.conll.annot,13,2 3 4 5 6,________________Child Health Safety_________________,two official sources of data,3 - The source is potentially reliable,""
QAPRY4VGE6MY,d19e8866-5809-4a62-876b-291ff6ce1bb6,23449152-d422-4f41-8666-a7b383cf3cf8,Science-News_20170517T164904.conll.annot,68,12,Science News,Durbin,I don't know.,""
NKJG9Q32MFF2,d0d0f831-33f4-459f-a7ca-6559aa73eeb4,a8c035b1-7f17-4f87-a7de-c9b43ce8ac39,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,116,1 2,Stop Mandatory Vaccination,The doctors,1 - The source is totally unreliable,""
HQ9C62JNTQAD,d21299ca-9461-4cff-9e8d-6b62e54f9a96,01aa1a49-b9d0-4edc-929f-b37814992864,Nature-News-&-Comment_20170321T211158.conll.annot,36,1 2 3 4 5,Nature News & Comment,The American Academy of Pediatrics,3 - The source is potentially reliable,""
JXPAPGM4VFYE,e09f543b-6d29-4f64-b80a-a605568fbdcd,71343127-cc15-466a-9a16-899e0938c26b,Infowars_20170416T154207.conll.annot,5,1 2,Infowars,The report,1 - The source is totally unreliable,""
QAPRY4VGE6MY,d3a09631-b98e-4313-a25c-5412b1809d82,f2cb7c54-02f6-4f5d-a8a0-ca9b5bbe6dd8,AGE-OF-AUTISM_20170620T044415.conll.annot,268,16 17,AGE OF AUTISM,the complaint,I don't know.,""
ATEZ9499929P,d21a8881-e755-4476-8799-1776e23c32db,bf46605e-4592-4ca0-bba3-73bae086d7fc,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",5 - The source is fully reliable,""
JXPAPGM4VFYE,dd1d92f8-db85-461e-9b14-4f0e6915762e,49f52fe0-c081-49cd-a3fb-dca7366e58c1,The-Independent_20170915T154519.conll.annot,21,14 15,The Independent,the country,2 - The source is somewhat unreliable,""
HQ9C62JNTQAD,cc9fe16e-62a1-41ed-bda2-26d1e06ab92f,625ba03c-9799-404e-b707-d698e68a6f26,thinktwice-com_20170627T191857.conll.annot,420,13,www.thinktwice.com,authorities,1 - The source is totally unreliable,""
7R2NKCJQNXPP,cc9fe16e-62a1-41ed-bda2-26d1e06ab92f,650a7140-8245-4a19-96d4-82179a157104,thinktwice-com_20170627T191857.conll.annot,420,13,www.thinktwice.com,authorities,3 - The source is potentially reliable,""
ATEZ9499929P,cfa01fbd-c4e2-4f1d-885c-a9d3b5cf7491,58b0935c-9bdb-464f-9906-4ec54ba812d7,KXAN-com_20171002T213140.conll.annot,17,1 2 3 4 5 6 7 8 9 10 11 12 13,KXAN.com,"Jenna Mize , associate veterinarian at the Firehouse Animal Center in Austin ,",5 - The source is fully reliable,""
QPXZWETCRFPG,d187e037-14e8-4e95-b9c7-f10e6ef4b81b,77af076b-b619-4510-91f7-ff76bf582c2e,jabs-org-uk_20160617T081707.conll.annot,8,1,www.jabs.org.uk,JABS,4 - The source is somewhat reliable,""
N7P6PRKRJCTQ,d21299ca-9461-4cff-9e8d-6b62e54f9a96,fadfb911-db5a-48d0-aac4-746191174ea0,Nature-News-&-Comment_20170321T211158.conll.annot,36,1 2 3 4 5,Nature News & Comment,The American Academy of Pediatrics,3 - The source is potentially reliable,""
7R2NKCJQNXPP,d9032e49-cc84-4827-834e-df63172f2bcc,bd59e128-2d09-414c-81f5-a47a208a6c46,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,I don't know.,""
N7P6PRKRJCTQ,d21a8881-e755-4476-8799-1776e23c32db,4ad6743f-8684-4172-b116-1b1c687abf3c,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",3 - The source is potentially reliable,""
QAPRY4VGE6MY,d21a8881-e755-4476-8799-1776e23c32db,6ed9b95f-7077-4ed3-9384-d055cf2168f2,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",2 - The source is somewhat unreliable,""
EGZANDYA4C6Q,d65488d3-287e-4fe4-b36f-36699b5fed73,b6390b53-9458-4a4d-9984-b23492eba193,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,1 - The source is totally unreliable,""
7R2NKCJQNXPP,d435f4a3-8724-488c-8843-45078128d950,a802b315-4aba-44a1-a40f-bd5f366fa493,greenmedinfo-com_20170702T213636.conll.annot,24,18 19 20 21,www.greenmedinfo.com,a recent Chinese study,3 - The source is potentially reliable,""
EGZANDYA4C6Q,d5df4359-f089-4ab6-be7c-6c432de010c9,790df1ed-4735-4906-94e1-11026c00289d,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,3 - The source is potentially reliable,""
ATEZ9499929P,d2400b79-e0e3-4edc-bdb3-ee6f3e4e8a27,a34f8791-68b9-4dc7-9b65-43c01389742d,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,""
QAPRY4VGE6MY,d3a33915-9a15-4721-85f3-197d633f8ea3,9e3c6d53-778d-4f81-aab8-5b024ee28522,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,5 - The source is fully reliable,""
64AFFXCKWR7N,c9cc9bfb-4e69-4166-8ab9-f358dcbbee07,f375bfd8-ff58-458b-ae40-75169bbc78ac,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,11,18 19 20 21,Stop Mandatory Vaccination,scientists at the FDA,2 - The source is somewhat unreliable,""
EGZANDYA4C6Q,d0a94930-4a91-4bc9-a32a-e343a541ca59,16705016-45e9-4fa7-a08e-f8282325f383,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,3 - The source is potentially reliable,""
JXPAPGM4VFYE,d65488d3-287e-4fe4-b36f-36699b5fed73,a98f018b-ee07-4050-bc1e-d27200d6f72d,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,1 - The source is totally unreliable,""
7R2NKCJQNXPP,d8fd8b04-be6e-450d-9712-9bb89f206406,73c37500-fb0f-4071-8012-53f77b76ff4b,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",3 - The source is potentially reliable,""
EGZANDYA4C6Q,d2400b79-e0e3-4edc-bdb3-ee6f3e4e8a27,7c611ed8-24fc-4e92-adbd-4307d6995cc5,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,""
JXPAPGM4VFYE,db57a409-762e-4955-a69d-bc2a9e60c839,64e396f9-b382-49b8-8eb2-0dd13e312e65,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,d0a94930-4a91-4bc9-a32a-e343a541ca59,c30f2842-b74e-406f-b130-7ea8aed22f70,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,1 - The source is totally unreliable,""
7R2NKCJQNXPP,d47b15b8-032f-432c-9bc8-6c7c1cb05a43,0936448c-c21a-4fab-aeab-647752dfd87d,nytimes-com_20170309T113837.conll.annot,83,40 41 42 43,www.nytimes.com,health and school officials,4 - The source is somewhat reliable,""
CP3ZZJMQTTK6,d19e8866-5809-4a62-876b-291ff6ce1bb6,bb0dbbbe-eb15-4d09-b050-d9f05ebb916a,Science-News_20170517T164904.conll.annot,68,12,Science News,Durbin,5 - The source is fully reliable,""
EGZANDYA4C6Q,cc9fe16e-62a1-41ed-bda2-26d1e06ab92f,f23fa763-2958-401b-b6f7-d63e794c8ae8,thinktwice-com_20170627T191857.conll.annot,420,13,www.thinktwice.com,authorities,3 - The source is potentially reliable,""
QAPRY4VGE6MY,cbecc3bd-a615-4894-86cf-db8e0fee2ab7,8781b1dd-7ef8-4115-8d67-ee6803dea049,VaxTruth-org_20170606T065016.conll.annot,94,4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22,VaxTruth.org,"MMWR Measles in an Immunized School-Aged Population — New Mexico Vol 34 , No 04 ; 052 02/01 / 1985",5 - The source is fully reliable,""
